date,Investifai,Gold,ACWI,SP,benchmark
10/14/2015,153.660714462371,72.6245886773524,142.587342860676,168.344942704847,125.708888849496
10/15/2015,155.000414241855,72.2927674937824,144.928985241702,170.929761990376,126.977037424579
10/16/2015,155.443012254719,71.7822685056737,145.180757108782,171.706945602432,127.17236323882
10/19/2015,155.370657749143,71.4823508367274,144.752735578061,171.791387618356,126.92431938938
10/20/2015,155.224185683668,71.9354208184038,144.500933439354,171.571778584314,126.69561809631
10/21/2015,154.868765040922,71.297299476223,143.720401573486,170.507466884524,126.312378389048
10/22/2015,156.871392510517,71.2717739844145,145.810222552042,173.387967164955,127.706034843967
10/23/2015,157.485180623591,71.1505296531574,147.346130562404,175.288529191982,128.275496445127
10/26/2015,157.187998680967,71.1058611592048,146.767023345313,174.857765290929,127.994624155226
10/27/2015,156.80394029608,71.26539149475,145.961319246276,174.51985643111,127.522381351373
10/28/2015,157.454407864379,70.6910816486659,147.270600103067,176.504985727753,127.584492783963
10/29/2015,157.315274701112,70.014674302197,146.792198330448,176.403607035688,127.149108011799
10/30/2015,156.917316297149,69.7466646147237,146.213080105493,175.643360099773,127.004731765966
11/02/2015,158.104971221153,69.293593994926,147.874901569055,177.721400207541,127.897153792846
11/03/2015,158.501954495083,68.2662231008643,148.328117348675,178.236648180502,128.271187641392
11/04/2015,158.128929904319,67.621719269019,147.77416310099,177.696037706444,127.875109602652
11/05/2015,157.871662485273,67.4111379498567,147.472033007741,177.518615395595,127.77532093137
11/06/2015,157.263379772949,66.4284304447769,146.993642242987,177.42570549873,127.144156666728
11/09/2015,156.066340357048,66.6198693999165,145.40738701432,175.770100378674,126.033480291104
11/10/2015,156.336744767116,66.4794814283941,145.5332454282,176.175558462782,126.073454136341
11/11/2015,155.913477452896,66.2561402348735,145.281454297357,175.482873550803,126.064768447467
11/12/2015,154.487600964635,66.2689001092317,143.518968668812,173.033149971072,125.147912382826
11/13/2015,153.516127876532,66.0838449199993,142.033407876754,171.090290595329,124.403081545122
11/16/2015,155.314686207493,66.1795637594478,143.946979191669,173.692046556998,125.593673270448
11/17/2015,155.318339200095,65.3053356062961,143.99737044143,173.565348334081,125.638389089342
11/18/2015,156.762836422924,65.3627690795777,145.684342122434,176.319122963779,126.587837666602
11/19/2015,156.91728644422,66.0838449199993,146.062016434851,176.16710429575,126.963644441826
11/20/2015,157.346070354723,65.7839266129316,146.389340776998,176.809050491628,127.313215877927
11/23/2015,157.253565872673,65.2542897276497,145.810222552042,176.606307735666,127.011032512712
11/24/2015,157.375677677264,65.6882122403326,145.936124997379,176.842867159757,127.192588709615
11/25/2015,157.43166777246,65.3819120817218,146.062016434851,176.81750465866,127.101508053181
11/26/2015,157.43166777246,65.3819120817218,146.062016434851,176.81750465866,127.101508053181
11/27/2015,157.589291652469,64.6097858958044,145.860613801803,177.02026112853,126.75610608886
11/30/2015,156.95842877051,65.0373259188228,145.432539983727,176.285320923819,126.555681432479
12/01/2015,158.267235975533,65.2670502401292,146.867731541752,177.966343400603,127.392164085461
12/02/2015,156.850361645242,64.2524392204258,145.382201021321,176.150195961686,126.539846368906
12/03/2015,155.120834731452,64.9352290565593,143.770751543757,173.683592389966,125.580777755653
12/04/2015,157.43694968326,66.3773800992811,145.835397537178,177.07092944657,126.681610453228
12/07/2015,156.804361558849,65.5159169254584,144.576455642793,175.99814986584,126.076709654293
12/08/2015,155.921983527478,65.6243962773864,143.141275092633,174.815522797845,125.290969420763
12/09/2015,154.944638652884,65.4967739233143,142.385907204036,173.455488047168,124.751061079493
12/10/2015,154.906496422408,65.4393455550034,142.285201759563,173.903243479992,124.635545636551
12/11/2015,152.918826503113,65.796692230382,139.540721088849,170.532786415376,123.044482410193
12/14/2015,153.619562001631,64.9543720587033,140.044262071045,171.394398329448,123.457878482501
12/15/2015,155.01097781478,64.7820767438291,141.429128426494,173.193678576025,124.123350105206
12/16/2015,157.06545329949,65.5669679090755,143.896651237127,175.727816743866,125.380535839244
12/17/2015,155.243297060619,64.1311948891688,141.907527447146,173.050072019044,124.440483117174
12/18/2015,153.134504070737,65.1139023942485,139.893220416131,169.967163602001,123.553855255193
